#1 LG G8 with with Alexa Hands-Free – Unlocked – 128 GB – Aurora Black (US Warranty) – Verizon, AT&T, T–Mobile, Sprint, Boost, Cricket, & Metro 4.5 out of 5 stars 8 $499.99
#2 Google - Pixel 3a with 64GB Memory Cell Phone (Unlocked) - Just Black 4.5 out of 5 stars 182 $399.99
#3 Google - Pixel 3 XL with 64GB Memory Cell Phone (Unlocked) - Just Black 4.4 out of 5 stars 18 $714.03
#4 Samsung Galaxy A20 32GB A205G/DS 6.4" HD+ 4,000mAh Battery LTE Factory Unlocked GSM Smartphone (International Version, No Warranty) (Black) 4.0 out of 5 stars 26 $155.90
#5 Samsung Galaxy A20 32GB A205G/DS 6.4" HD+ 4,000mAh Battery LTE Factory Unlocked GSM Smartphone (International Version, No Warranty) (Deep Blue) 4.3 out of 5 stars 68 $159.55
#6 Samsung Galaxy A20 32GB A205G/DS 6.4" HD+ 4,000mAh Battery LTE Factory Unlocked GSM Smartphone (International Version, No Warranty) (Red) 4.3 out of 5 stars 68 $153.80
#7 Moto Z4 with Alexa Hands-Free (Moto 360 camera included) – Unlocked Smartphone – 128 GB – Flash Gray 3.9 out of 5 stars 43 $444.99
#8 Apple iPhone XR, Fully Unlocked, 64 GB - Red (Renewed) 4.3 out of 5 stars 125 $649.97
#9 Apple iPhone 7 32GB Verizon Unlocked (Renewed) 3.1 out of 5 stars 4 $229.99
#10 Samsung Galaxy A10 32GB A105G/DS LTE Unlocked GSM 6.2" HD+ Smartphone - International Version, No Warranty (Black) 4.3 out of 5 stars 8 $139.99
#11 Samsung Galaxy A70 128GB/6GB SM-A705MN/DS 6.7" HD+ Infinity-U 4G/LTE Factory Unlocked Smartphone (International Version, No Warranty) (Black) 4.3 out of 5 stars 54 $369.89
#12 Samsung Galaxy A70 128GB/6GB SM-A705M/DS 6.7" HD+ Infinity-U 4G/LTE Factory Unlocked Smartphone (International Version , No Warranty) (Blue) 4.3 out of 5 stars 54 $363.90
#13 Apple iPhone 8, Verizon Unlocked, 256GB - Gray - (Renewed) 空 空 $429.99
#14 Xiaomi Mi 9 SE Unlocked 6GB/128GB Dual Sim 4G LTE Phone International Global Version, No Warranty (Black) 4.3 out of 5 stars 26 $318.00
#15 ZTE BLADE Z MAX Z982 (32GB, 2GB RAM) 6.0" Full HD Display, Dual Rear Camera, 4080 mAh Battery, 4G LTE GSM Unlocked Smartphone w/ US Warranty (Black) 5.0 out of 5 stars 2 $104.99
#16 BLU Vivo Go v2.0 - Unlocked Smartphone 16GB+1GB RAM -Black 3.7 out of 5 stars 8 $79.99
#17 OnePlus 7 GM1900 256GB, 6.41 inches, Dual SIM, 8GB, Dual Main Camera 48MP+5MP, GSM Unlocked International Model, No Warranty (Mirror Gray) 空 空 $509.99
#18 Xiaomi Mi 9 64GB + 6GB RAM - 48MP Ultra High Resolution Camera LTE Factory Unlocked GSM Smartphone (Global Version) (Piano Black) 4.7 out of 5 stars 7 $399.97
#19 Apple iPhone 8, Verizon Unlocked, 64GB - Silver - (Renewed) 空 空 $369.99
#20 Samsung Galaxy A10 32GB A105G/DS LTE Unlocked GSM 6.2" HD+ Smartphone - International Version, No Warranty (Blue) 4.3 out of 5 stars 8 $141.57
#21 2 Pack Earphones/Earbuds/Headphones Stereo Mic&Remote Control Compatible with iPhone 6s/6plus/6/5s/se/5c/IPad/IPod Galaxy More Android Smartphones(White) 5.0 out of 5 stars 1 $9.60
#22 V Mobile Dual Sim 4G Unlocked Smartphone，Cell Phones Unlocked 4g LTE (Gold, 1GB RAM+8GB ROM) 5.0 out of 5 stars 2 $59.99
#23 V Mobile Dual Sim 4G Unlocked Smartphone，Cell Phones Unlocked 4g LTE (Black, 1GB RAM+8GB ROM) 5.0 out of 5 stars 2 $59.99
#24 Xiaomi Mi 9 128GB + 6GB RAM - 48MP Ultra High Resolution Camera LTE Factory Unlocked GSM Smartphone (Global Version, No Warranty) (Piano Black) 3.8 out of 5 stars 9 $444.96
#25 Xiaomi Mi 9T (64GB, 6GB RAM) 6.39" AMOLED FHD + Full Screen Display, 48MP Triple Camera, Global 4G LTE Dual SIM GSM Factory Unlocked - International Version, No Warranty (Carbon Black) 2.0 out of 5 stars 1 $365.51
#26 OnePlus 7 GM1900 256GB, 6.41 inches, Dual SIM, 8GB, Dual Main Camera 48MP+5MP, GSM Unlocked International Model, No Warranty (Red) 5.0 out of 5 stars 2 $505.99
#27 Apple iPhone 8 Plus, Verizon Unlocked, 64GB - Silver - (Renewed) 空 空 $422.99
#28 Apple iPhone 7 Plus, GSM Unlocked, 128GB - Jet Black (Renewed) 3.9 out of 5 stars 62 $376.87
